pitcher_mlb_id,pitchername,year_played,num_pitches,pitcher_height,x0,z0,arm_angle,pitch_extension_cleaned,arm_slot
664849,Danny Young,2023,135.0,75.0,3.43,5.4,73.00040817619065,5.62,Sidearm
664854,Ryan Helsley,2023,463.0,74.0,-0.32,5.88,11.354624960675885,6.64,Overhand
664875,Justin Lawrence,2023,1034.0,75.0,-2.81,4.26,92.36717852561051,6.09,Submarine
664901,Danny Mendick,2023,38.0,70.0,-1.225,6.83,24.35383562232621,4.055,Overhand
664942,James Naile,2023,308.0,76.0,-1.16,5.78,40.40144008063531,6.47,Three-Quarters
664948,Anthony Misiewicz,2023,171.0,73.0,0.51,5.86,17.48879513417909,6.01,Overhand
665001,Trevor Kelley,2023,277.0,74.0,-4.16,3.63,99.3499254168892,6.61,Submarine
665019,Kody Clemens,2023,41.0,73.0,-1.1,7.69,18.582327564565432,4.1,Overhand
665048,Hobie Harris,2023,350.0,75.0,-1.36,6.17,37.280338888284916,6.16,Three-Quarters
665152,Dean Kremer,2023,2580.0,74.0,-2.23,5.72,58.04805721034259,6.27,Three-Quarters
665620,Deivi García,2023,117.0,69.0,-1.78,5.35,53.73933889953958,6.36,Three-Quarters
665622,Luis Medina,2023,1601.0,73.0,-2.3,6.03,52.34409167503631,6.38,Three-Quarters
665625,Elvis Peguero,2023,869.0,77.0,-2.25,5.31,69.9037906471134,6.83,Sidearm
665665,Reiver Sanmartin,2023,311.0,74.0,2.995,5.28,72.23233966404246,6.43,Sidearm
665734,Angel Felipe,2023,271.0,77.0,-1.05,5.92,36.57159990777223,6.78,Three-Quarters
665795,Edward Cabrera,2023,1495.0,77.0,-1.56,6.07,44.552591431330946,6.57,Three-Quarters
665871,Javier Assad,2023,1325.0,73.0,-1.53,5.84,43.69735906502716,6.42,Three-Quarters
665896,José Marte,2023,20.0,75.0,-2.29,5.465,64.05217245432557,7.015,Sidearm
666129,Braxton Garrett,2023,2135.0,74.0,2.41,5.92,56.262567552724015,6.49,Three-Quarters
666142,Cole Ragans,2023,1196.0,76.0,1.23,6.12,36.094513156140195,6.13,Three-Quarters
666154,Karl Kauffmann,2023,410.0,74.0,-2.19,5.46,63.01422636167804,6.61,Sidearm
666157,Nick Lodolo,2023,649.0,78.0,3.33,5.66,71.6413958413248,6.17,Sidearm
666159,Matt Manning,2023,1183.0,78.0,-1.62,5.35,63.434948822921996,6.93,Sidearm
666168,Mason Thompson,2023,861.0,78.0,-1.61,5.63,56.30993247402021,6.78,Three-Quarters
666200,Jesús Luzardo,2023,2617.0,72.0,2.08,5.65,55.284025787665925,5.64,Three-Quarters
666201,Alek Manoah,2023,1700.0,78.0,-2.34,5.69,63.720948674717086,6.78,Sidearm
666204,Dany Jiménez,2023,246.0,73.0,-0.46,6.25,12.928314188503085,5.61,Overhand
666205,Kyle Muller,2023,1265.0,79.0,1.39,5.94,46.246138021707765,6.43,Three-Quarters
666207,Riley Pint,2023,20.0,77.0,-2.34,5.715,62.05939090459192,6.72,Sidearm
666208,Alex Speas,2023,67.0,75.0,-1.51,5.89,44.37237180838218,6.33,Three-Quarters
666214,Joey Wentz,2023,1648.0,77.0,1.1,5.96,37.000842571650246,6.41,Three-Quarters
666277,George Soriano,2023,635.0,74.0,-1.6,5.26,60.328106917733216,6.45,Sidearm
666364,Jordan Balazovic,2023,393.0,77.0,-2.09,5.89,56.21548748423616,6.38,Three-Quarters
666374,Matt Brash,2023,1113.0,73.0,-2.46,5.05,72.04797369407513,6.5,Sidearm
666619,Gregory Santos,2023,997.0,74.0,-1.41,5.78,44.50547410953883,6.6,Three-Quarters
666720,Yerry Rodríguez,2023,282.0,74.0,-1.67,5.525,54.333079316210686,6.635,Three-Quarters
666721,Max Castillo,2023,344.0,74.0,-2.28,5.735,57.930728320132616,6.77,Three-Quarters
666745,Jhony Brito,2023,1215.0,74.0,-1.1,5.99,33.07999663399841,6.24,Three-Quarters
666808,Camilo Doval,2023,1009.0,74.0,-1.51,5.25,58.13882658103818,6.59,Three-Quarters
666818,Luis Frías,2023,369.0,75.0,-1.14,6.19,31.60750224624888,6.18,Three-Quarters
666974,Yennier Cano,2023,918.0,76.0,-2.02,5.3,66.25375448810581,5.99,Sidearm
667427,Zach Jackson,2023,372.0,76.0,-0.74,6.62,18.708846404834418,5.26,Overhand
667463,John King,2023,415.0,74.0,1.73,5.32,59.682713955319116,6.08,Three-Quarters
667755,José Soriano,2023,591.0,75.0,-1.19,5.84,39.51931477548641,6.54,Three-Quarters
668338,Tyson Miller,2023,225.0,77.0,-3.585,4.845,84.43897898290112,7.05,Sidearm
668470,Hagen Danner,2023,7.0,74.0,-1.03,5.85,34.40266485497643,6.53,Three-Quarters
668665,Stephen Nogosek,2023,490.0,74.0,-1.95,5.81,52.468908271479606,6.295,Three-Quarters
668674,Lucas Erceg,2023,873.0,75.0,-1.83,5.99,48.33063934605185,6.74,Three-Quarters
668676,Zach Plesac,2023,374.0,75.0,-0.41,6.0,13.994597087514597,6.395,Overhand
668678,Zac Gallen,2023,2768.0,74.0,-2.59,5.79,60.24750160930937,6.58,Sidearm
668754,Braden Bristo,2023,118.0,72.0,-2.02,5.04,67.0618691080077,5.745,Sidearm
668834,Easton McGee,2023,64.0,78.0,-2.3,5.545,64.08391243416511,6.72,Sidearm
668868,Zack Thompson,2023,798.0,74.0,0.525,5.79,18.91599294970768,6.86,Overhand
668873,Caleb Kilian,2023,131.0,76.0,-1.2,5.97,39.617722424634735,6.7,Three-Quarters
668881,Hunter Greene,2023,1623.0,77.0,-2.24,5.83,59.28506374039383,6.32,Three-Quarters
668909,Gavin Williams,2023,1197.0,78.0,-2.55,5.77,64.6105639720108,7.41,Sidearm
668933,Graham Ashcraft,2023,2327.0,74.0,-1.31,6.09,36.06411264720012,5.69,Three-Quarters
668941,JoJo Romero,2023,550.0,71.0,1.35,5.42,46.78415396209687,5.54,Three-Quarters
668942,Josh Rojas,2023,36.0,73.0,-2.1500000000000004,6.04,48.75770997654993,5.13,Three-Quarters
668970,Gavin Hollowell,2023,370.0,79.0,-2.39,5.16,77.11248943823146,6.9,Sidearm
668984,Casey Legumina,2023,231.0,74.0,-2.53,4.89,77.19150077775653,6.65,Sidearm
669022,MacKenzie Gore,2023,2373.0,74.0,1.44,5.88,42.74867410978572,7.06,Three-Quarters
669060,Bryse Wilson,2023,1009.0,73.0,-2.7,5.55,64.31378896838271,6.52,Sidearm
669084,DL Hall,2023,181.0,74.0,2.83,5.25,71.2764012241679,6.91,Sidearm
669093,Jeremiah Estrada,2023,242.0,73.0,-0.64,5.71,23.82990194404325,6.64,Overhand
669105,Zach Muckenhirn,2023,95.0,72.0,2.14,5.63,55.9283901926058,6.08,Three-Quarters
669111,John McMillon,2023,55.0,75.0,-1.24,5.68,43.53696809142565,6.64,Three-Quarters
669145,Bruce Zimmermann,2023,187.0,73.0,0.77,5.97,24.36801904474721,6.14,Overhand
669160,Dustin May,2023,736.0,78.0,-1.66,5.26,67.79652146794258,6.55,Sidearm
669169,Jonathan Heasley,2023,221.0,75.0,-1.45,5.8,44.685766699903326,6.27,Three-Quarters
669194,Ryne Nelson,2023,2052.0,75.0,-1.0,5.86,33.77501302269382,6.64,Three-Quarters
669203,Corbin Burnes,2023,2709.0,75.0,-0.58,5.78,22.5719854776982,6.56,Overhand
669211,Keegan Akin,2023,460.0,71.0,2.12,5.75,52.835117566499605,5.8,Three-Quarters
669212,Eli Morgan,2023,1011.0,70.0,-0.18,5.615,7.350691227161285,6.58,Overhand
669270,Joel Kuhnel,2023,128.0,76.0,-1.95,5.9,53.14501148197795,7.0,Three-Quarters
669276,Dylan Lee,2023,371.0,75.0,1.58,6.21,40.69027600152518,6.46,Three-Quarters
669302,Logan Gilbert,2023,2554.0,78.0,-1.04,6.1,33.953801396505426,7.37,Three-Quarters
669330,Tyler Wells,2023,1842.0,80.0,-1.15,6.72,29.277419896161955,6.33,Overhand
669373,Tarik Skubal,2023,894.0,75.0,1.66,5.97,45.75939885128652,6.26,Three-Quarters
669387,Carmen Mlodzinski,2023,451.0,74.0,-2.27,4.93,74.88712846460236,6.59,Sidearm
669391,Owen White,2023,68.0,75.0,-0.985,6.0649999999999995,30.399412494424933,6.305,Three-Quarters
669395,Dylan Coleman,2023,385.0,77.0,-1.69,5.66,55.541317146424895,6.64,Three-Quarters
669424,Jimmy Lambert,2023,689.0,74.0,-0.99,6.04,30.044651748359282,5.82,Three-Quarters
669432,Trevor Rogers,2023,330.0,77.0,2.13,5.64,61.75283934310457,6.76,Sidearm
669438,Mason Englert,2023,960.0,76.0,-1.96,5.55,60.33135330102647,6.2,Sidearm
669456,Shane Bieber,2023,1795.0,75.0,-1.34,5.52,49.380562296858095,6.76,Three-Quarters
669459,Kyle Nelson,2023,789.0,73.0,0.73,5.51,30.198322872881526,6.0,Three-Quarters
669461,Matthew Liberatore,2023,877.0,77.0,1.13,6.25,32.376242962909416,6.34,Three-Quarters
669467,Andre Pallante,2023,985.0,72.0,-1.73,5.81,47.29061004263853,6.51,Three-Quarters
669618,Joe Barlow,2023,147.0,74.0,-0.88,5.66,32.362756675128594,6.17,Three-Quarters
669674,Sam Long,2023,787.0,73.0,0.8,5.89,26.540265093817183,6.11,Overhand
669684,Chris Murphy,2023,792.0,73.0,2.02,5.33,61.857060766988965,6.34,Sidearm
669711,Greg Weissert,2023,169.0,74.0,-3.325,4.945,79.03260489212698,6.43,Sidearm
669713,Hayden Wesneski,2023,1282.0,75.0,-2.04,5.45,61.75489434228707,6.77,Sidearm
669796,Jose Hernandez,2023,720.0,70.0,0.72,6.14,19.294628048808164,6.07,Overhand
669854,Ronel Blanco,2023,906.0,72.0,-0.89,5.85,28.507628907960054,6.78,Overhand
669912,Kirby Snead,2023,197.0,73.0,2.29,5.24,67.16445686720009,6.21,Sidearm
669923,George Kirby,2023,2398.0,76.0,-1.4,5.77,45.96725412446914,6.44,Three-Quarters
669947,Jesse Scholtens,2023,1207.0,76.0,-0.88,5.97,29.844303719857123,6.93,Overhand
669952,Mitch White,2023,253.0,75.0,-1.33,5.9,40.99906051624724,6.25,Three-Quarters
670032,Nicky Lopez,2023,12.0,71.0,-1.5950000000000002,6.48,34.55465743558918,4.55,Three-Quarters
670036,Matt Festa,2023,196.0,73.0,-1.97,4.93,71.23147818693819,6.42,Sidearm
670042,Luke Raley,2023,41.0,76.0,-1.08,7.23,20.91621362411785,5.33,Overhand
670046,Kenny Rosenberg,2023,215.0,73.0,1.23,5.81,38.72244390071606,5.69,Three-Quarters
670059,Colin Holderman,2023,827.0,79.0,-1.57,5.57,58.41798196982829,6.49,Three-Quarters
670097,Zack Short,2023,100.0,70.0,-0.985,6.54,19.642344133963803,4.275,Overhand
670102,Bowden Francis,2023,457.0,77.0,-2.02,5.85,56.342351810156686,6.75,Three-Quarters
670124,Adam Oller,2023,412.0,76.0,-1.7149999999999999,5.71,52.86485964945901,6.27,Three-Quarters
670156,Miles Mastrobuoni,2023,17.0,70.0,-0.89,6.3,21.437308010432396,4.98,Overhand
670167,John Schreiber,2023,610.0,74.0,-2.61,4.11,94.48865155977657,6.615,Submarine
670174,Josh Winckowski,2023,1191.0,76.0,-1.45,5.87,45.389123734055346,6.6,Three-Quarters
670183,Garrett Acton,2023,132.0,74.0,-2.3,5.91,55.56045072792615,5.995,Three-Quarters
670241,Darius Vines,2023,113.0,73.0,-1.9449999999999998,5.78,51.54792825346776,6.35,Three-Quarters
670280,David Bednar,2023,956.0,73.0,-1.92,5.76,51.6977980729321,6.57,Three-Quarters
670329,Rico Garcia,2023,267.0,69.0,-0.86,5.74,26.063447245692117,5.94,Overhand
670712,Mike Brosseau,2023,30.0,70.0,-1.5750000000000002,6.25,35.13592270628425,4.984999999999999,Three-Quarters
670766,Darren McCaughan,2023,112.0,73.0,-2.35,4.99,70.71470416320433,6.7,Sidearm
670810,Logan Gillaspie,2023,191.0,74.0,-0.55,5.8,20.139677141929234,6.36,Overhand
670871,Guillermo Zuñiga,2023,43.0,77.0,-1.94,5.8,56.10291145996063,6.16,Three-Quarters
670912,Johan Oviedo,2023,2624.0,77.0,-2.32,5.54,65.85326379019335,7.06,Sidearm
670950,Trevor Richards,2023,1145.0,74.0,-2.12,6.1,49.71017496777272,6.25,Three-Quarters
670955,Edwin Uceta,2023,51.0,72.0,-1.77,4.86,69.83930154930611,6.33,Sidearm
670970,Adrian Morejon,2023,162.0,71.0,1.52,5.9,40.0020579060721,6.59,Three-Quarters
670990,Yohan Ramirez,2023,613.0,76.0,-2.18,4.765,81.14428508332774,7.09,Sidearm
671096,Andrew Abbott,2023,1604.0,72.0,1.49,5.67,45.37943670141896,6.71,Three-Quarters
671106,Logan Allen,2023,1888.0,72.0,2.0949999999999998,5.17,65.16878014370707,6.52,Sidearm
671111,Sammy Peralta,2023,228.0,74.0,2.34,4.62,82.6516409909699,6.725,Sidearm
671345,Jason Foley,2023,921.0,76.0,-1.64,5.56,55.192711966320296,6.77,Three-Quarters
671737,Taj Bradley,2023,1437.0,74.0,-1.28,5.97,37.68724122661733,6.44,Three-Quarters
672282,Reid Detmers,2023,2306.0,74.0,1.24,5.91,36.979310204471595,5.905,Three-Quarters
672335,Cionel Pérez,2023,773.0,71.0,1.24,5.38,45.03592211411026,5.96,Three-Quarters
672391,Kaleb Ort,2023,392.0,76.0,-2.47,5.29,70.81948235038907,6.27,Sidearm
672578,Carlos Hernández,2023,1094.0,76.0,-1.42,5.89,44.31273353645403,6.62,Three-Quarters
672582,Angel Zerpa,2023,444.0,72.0,2.0949999999999998,5.43,60.07967223311377,5.52,Sidearm
672710,Roansy Contreras,2023,1146.0,72.0,-0.8,5.77,26.896236965493376,6.59,Overhand
672715,Luis Patiño,2023,149.0,73.0,-0.96,5.86,30.808284522051075,6.85,Three-Quarters
672730,Juan Then,2023,168.0,73.0,-2.52,5.19,69.81619233367725,6.41,Sidearm
672841,Carlos Vargas,2023,83.0,76.0,-1.6,5.62,53.45311953518884,6.9,Three-Quarters
672851,Joan Adon,2023,571.0,74.0,-1.72,5.76,49.5769958375469,6.22,Three-Quarters
672860,Prelander Berroa,2023,24.0,71.0,-0.8049999999999999,5.77,26.05860778479592,6.035,Overhand
673111,José Lopez,2023,51.0,73.0,1.41,5.56,46.454255408440396,6.29,Three-Quarters
673540,Kodai Senga,2023,2404.0,73.0,-1.73,5.78,48.62148470411733,6.46,Three-Quarters
673858,Jake Wong,2023,57.0,74.0,-0.97,6.01,29.372195429440477,6.68,Overhand
674003,Cody Bradford,2023,758.0,76.0,0.56,5.93,20.722561910886338,7.34,Overhand
674072,Tommy Henry,2023,1396.0,75.0,1.72,5.59,54.2825297244454,6.69,Three-Quarters
674285,Eduardo Salazar,2023,239.0,74.0,-2.41,5.39,66.03751102542181,6.59,Sidearm
674370,Osvaldo Bido,2023,882.0,75.0,-1.97,5.75,55.01680132225769,6.37,Three-Quarters
674444,Steven Cruz,2023,81.0,79.0,-2.57,5.12,78.12035469853357,6.86,Sidearm
675540,Xzavion Curry,2023,1306.0,72.0,-1.37,5.92,38.62122413427327,6.15,Three-Quarters
675627,Michael Grove,2023,1065.0,75.0,-1.3,5.93,39.369317242364744,6.68,Three-Quarters
675911,Spencer Strider,2023,2714.0,72.0,-1.9,5.72,51.23708007645848,7.05,Three-Quarters
675916,James Karinchak,2023,630.0,75.0,0.0,6.48,2.9432069128840785,6.01,Overhand
675921,Spencer Howard,2023,81.0,75.0,-1.95,5.855,52.424900950889416,6.63,Three-Quarters
675989,Cody Bolton,2023,398.0,75.0,-2.18,5.38,65.19945265425338,6.34,Sidearm
676050,Packy Naughton,2023,68.0,74.0,2.07,5.5,61.139447662201675,6.075,Sidearm
676083,Janson Junk,2023,79.0,73.0,-1.67,5.67,51.218194403759504,6.54,Three-Quarters
676092,Collin Snider,2023,181.0,76.0,-2.75,5.03,77.41775305916902,6.08,Sidearm
676106,Emerson Hancock,2023,194.0,76.0,-1.57,5.32,60.63595563305245,6.305,Sidearm
676130,José Butto,2023,363.0,73.0,-1.7,5.45,55.16084771157244,6.08,Three-Quarters
676206,Freddy Tarnok,2023,287.0,75.0,-1.0,6.44,26.17717464935286,5.86,Overhand
676254,Ryan Walker,2023,914.0,74.0,-3.29,5.26,74.11889106173561,6.03,Sidearm
676265,Cory Abbott,2023,528.0,73.0,-2.48,5.6,61.55741364291043,6.2,Sidearm
676272,Bobby Miller,2023,1525.0,77.0,-0.92,5.84,34.26498236144309,6.88,Three-Quarters
676391,Ernie Clement,2023,20.0,72.0,-1.65,5.855,45.63500924100221,4.970000000000001,Three-Quarters
676395,Robert Garcia,2023,321.0,76.0,3.32,5.51,71.72411093334847,6.78,Sidearm
676440,Tanner Bibee,2023,2152.0,74.0,-1.87,6.23,44.438723658107946,6.53,Three-Quarters
676475,Alec Burleson,2023,45.0,74.0,2.44,5.77,59.566444234445385,5.52,Three-Quarters
676477,Garrett Whitlock,2023,1033.0,77.0,-1.23,5.61,48.20441158302039,7.53,Three-Quarters
676534,Calvin Faucher,2023,516.0,73.0,-1.81,5.92,47.39451661090981,5.7,Three-Quarters
676596,Josh Fleming,2023,770.0,74.0,2.86,5.22,72.70155606368121,6.54,Sidearm
676632,Bligh Madris,2023,11.0,72.0,-0.85,6.73,18.570720558155642,4.91,Overhand
676664,JP Sears,2023,2539.0,71.0,1.2,4.76,63.84777796960452,6.51,Sidearm
676680,Tom Cosgrove,2023,660.0,74.0,2.53,4.78,79.70134653030301,5.97,Sidearm
676684,Will Vest,2023,603.0,72.0,-2.41,5.51,61.72962375368808,6.18,Sidearm
676689,Ricky Karcher,2023,22.0,76.0,-2.06,5.99,53.93852488806769,6.01,Three-Quarters
676701,Alan Trejo,2023,25.0,74.0,-2.25,6.9,38.651378685295086,4.9,Three-Quarters
676702,Hunter Stratton,2023,32.0,76.0,-1.05,5.79,38.405484967772004,6.42,Three-Quarters
676710,Kutter Crawford,2023,1754.0,73.0,-1.07,5.83,34.003389570303604,6.2,Three-Quarters
676714,Brandon Hughes,2023,243.0,74.0,2.22,5.38,64.60178430895448,6.51,Sidearm
676760,Ron Marinaccio,2023,866.0,74.0,-2.63,5.38,67.79520198231288,6.6,Sidearm
676775,Keaton Winn,2023,363.0,76.0,-1.46,6.03,42.38876494129016,6.17,Three-Quarters
676979,Garrett Crochet,2023,237.0,78.0,1.65,5.96,49.3382667914282,7.13,Three-Quarters
677020,Josh Walker,2023,220.0,78.0,2.24,6.14,54.293308599397115,7.22,Three-Quarters
677053,Andrew Nardi,2023,770.0,75.0,2.53,5.81,60.428861578959854,6.84,Sidearm
677076,Clayton Andrews,2023,48.0,66.0,2.505,4.96,65.919545933699,5.875,Sidearm
677161,Zack Kelly,2023,145.0,75.0,-2.69,5.41,69.11151256881868,7.0,Sidearm
677651,Luis Garcia,2023,469.0,73.0,-0.82,6.2,22.479434397103127,6.06,Overhand
677865,Justin Bruihl,2023,447.0,74.0,2.85,5.53,67.93744086091043,6.56,Sidearm
677944,Slade Cecconi,2023,383.0,76.0,-1.7,5.57,55.327815310796005,6.36,Three-Quarters
677960,Ryan Weathers,2023,974.0,73.0,2.16,5.66,56.833503600663335,5.84,Three-Quarters
678061,Ray Kerr,2023,311.0,75.0,2.27,5.52,63.64086268756405,6.04,Sidearm
678226,Daysbel Hernández,2023,83.0,70.0,-0.99,5.73,31.01197176291936,6.24,Three-Quarters
678394,Brayan Bello,2023,2247.0,73.0,-1.69,5.15,62.642987760370936,6.34,Sidearm
678606,Jose A. Ferrer,2023,403.0,73.0,2.75,5.77,61.434163206253444,5.89,Sidearm
679346,Edgar Navarro,2023,140.0,73.0,-2.4450000000000003,5.41,64.89906235075176,6.51,Sidearm
679525,Alec Marsh,2023,976.0,74.0,-2.1,5.56,59.317327089498264,6.38,Three-Quarters
679885,Justin Martinez,2023,205.0,75.0,-1.48,6.02,41.74277805933305,6.43,Three-Quarters
680232,Jackson Wolf,2023,76.0,79.0,2.73,4.97,82.27880487725886,7.55,Sidearm
680570,Grayson Rodriguez,2023,1734.0,77.0,-2.21,5.71,60.86785188289768,7.12,Sidearm
680573,Simeon Woods Richardson,2023,99.0,75.0,-0.33,6.62,8.822518411939187,6.96,Overhand
680686,Josiah Gray,2023,2540.0,73.0,-1.62,5.13,62.08875779656336,5.69,Sidearm
680689,Lyon Richardson,2023,331.0,74.0,-2.22,5.48,62.10623909460781,5.71,Sidearm
680694,Kyle Bradish,2023,2220.0,76.0,-1.29,6.12,37.433276605292704,6.44,Three-Quarters
680704,Nick Sandlin,2023,881.0,71.0,-2.84,4.21,88.55226433487113,6.54,Sidearm
680723,Drew Rom,2023,271.0,74.0,1.61,5.63,49.910981490036356,5.83,Three-Quarters
680735,Austin Cox,2023,568.0,76.0,0.93,6.1,29.089573772174198,6.135,Overhand
680739,Josh Winder,2023,419.0,77.0,-1.08,5.86,37.95186756612756,6.13,Three-Quarters
681190,Randy Vásquez,2023,399.0,72.0,-2.61,5.65,60.716975398734675,6.23,Sidearm
681217,Chase Silseth,2023,828.0,72.0,-1.5,5.91,41.69479638327262,5.93,Three-Quarters
681402,Gus Varland,2023,400.0,73.0,-1.57,5.18,60.249069739871494,6.28,Sidearm
681432,Luke Little,2023,14.0,80.0,2.95,5.49,74.24852439282316,7.390000000000001,Sidearm
681517,Kyle Leahy,2023,58.0,77.0,-1.2349999999999999,5.695,45.896282740715975,7.1,Three-Quarters
681584,David Villar,2023,8.0,73.0,-2.08,5.795,54.72983762026976,3.82,Three-Quarters
681806,Andrew Wantz,2023,417.0,76.0,-1.83,5.865,52.277543236352784,6.28,Three-Quarters
681807,David Fry,2023,72.0,72.0,-1.395,7.235,24.18389199818885,4.29,Overhand
681808,Chris Vallimont,2023,11.0,77.0,-1.4,6.2,43.01474103008881,6.93,Three-Quarters
681810,Austin Warren,2023,23.0,72.0,-2.06,5.17,64.04123073843937,6.13,Sidearm
681857,Reese Olson,2023,1360.0,73.0,-2.59,5.79,59.31451397261737,5.92,Three-Quarters
681867,Cooper Criswell,2023,497.0,78.0,-1.38,5.14,67.10013347153442,6.87,Sidearm
681869,Shawn Dubin,2023,172.0,73.0,-1.6349999999999998,5.705,48.172052258440516,6.455,Three-Quarters
681882,Colin Selby,2023,259.0,74.0,-1.29,5.72,41.93505552733531,6.53,Three-Quarters
681892,Kody Funderburk,2023,70.0,76.0,2.15,6.0,54.420416043246995,6.755,Three-Quarters
681911,Alex Vesia,2023,724.0,73.0,0.96,5.54,36.6419315563,6.47,Three-Quarters
681982,Grant Anderson,2023,601.0,72.0,-2.59,4.32,87.33699923393293,6.66,Sidearm
681987,Nate Eaton,2023,22.0,71.0,-0.69,5.675000000000001,24.149109821921044,6.1899999999999995,Overhand
682010,Lane Ramsey,2023,204.0,81.0,-1.625,5.94,52.90441852079124,6.8149999999999995,Three-Quarters
682051,Garrett Hill,2023,310.0,72.0,-2.48,5.14,69.25391972431659,6.36,Sidearm
682052,Jacob Lopez,2023,106.0,76.0,3.32,5.21,76.83324868090777,6.895,Sidearm
682120,Tim Herrin,2023,510.0,78.0,1.42,5.41,57.89875110416446,6.695,Three-Quarters
682171,Penn Murfee,2023,237.0,74.0,-3.75,4.27,90.68643890107154,6.34,Submarine
682175,Joe Jacques,2023,393.0,76.0,3.2,4.46,89.49904451997708,6.32,Sidearm
682227,Brandon Williamson,2023,1615.0,78.0,0.93,6.36,27.295855407180817,5.97,Overhand
682243,Bryce Miller,2023,1773.0,74.0,-0.86,5.54,35.267798584358516,6.24,Three-Quarters
682842,Abner Uribe,2023,349.0,75.0,-0.63,5.87,22.81474780027903,6.48,Overhand
682847,Luis L. Ortiz,2023,1134.0,74.0,-1.3,5.23,54.954543684238445,6.8,Three-Quarters
682967,Devin Sweet,2023,38.0,71.0,-0.565,5.8149999999999995,18.595120912275476,6.37,Overhand
682989,Victor Mederos,2023,66.0,74.0,-1.79,5.455,56.6518809751424,6.595,Three-Quarters
682990,Quinn Priester,2023,523.0,75.0,-0.9,5.89,30.130543319351485,6.59,Three-Quarters
683175,Connor Phillips,2023,95.0,74.0,-0.88,5.64,32.39984017391934,6.46,Three-Quarters
683232,Nick Mears,2023,161.0,74.0,-0.63,6.04,20.05441880876842,7.15,Overhand
683769,Hunter Gaddis,2023,631.0,78.0,-2.2,5.98,56.46669208154347,6.73,Three-Quarters
685314,Andrew Saalfrank,2023,27.0,75.0,1.22,6.05,36.29089359795735,6.07,Three-Quarters
685410,Peyton Battenfield,2023,551.0,76.0,-1.81,6.57,40.15128094541921,6.29,Three-Quarters
686218,Emmet Sheehan,2023,742.0,77.0,-1.23,5.26,58.456675733730634,6.64,Three-Quarters
686294,Amos Willingham,2023,348.0,76.0,-1.4,5.93,43.18405407861351,6.59,Three-Quarters
686539,Declan Cronin,2023,146.0,76.0,-2.1,5.14,71.31688675886717,6.16,Sidearm
686610,Ken Waldichuk,2023,2217.0,76.0,2.46,5.39,68.37680387209537,6.95,Sidearm
686613,Hunter Brown,2023,2397.0,74.0,-1.27,6.04,36.015397417043246,6.67,Three-Quarters
686651,Levi Stoudt,2023,225.0,73.0,-1.75,5.79,47.96019725992616,6.63,Three-Quarters
686654,Ty Adcock,2023,207.0,72.0,-2.29,5.92,52.90273934316541,6.37,Three-Quarters
686730,Carson Spiers,2023,87.0,75.0,-1.62,5.18,63.43494882292203,6.44,Sidearm
686747,Joe La Sorsa,2023,401.0,77.0,2.04,5.37,66.5830678120721,6.69,Sidearm
686752,Ryan Pepiot,2023,235.0,75.0,-1.27,5.72,42.93520207716153,6.8,Three-Quarters
686753,Drey Jameson,2023,674.0,72.0,-1.91,5.48,56.03352069254639,5.72,Three-Quarters
686826,Bryce Jarvis,2023,259.0,74.0,-1.94,5.54,57.86275101895821,5.87,Three-Quarters
686839,Brendan White,2023,648.0,71.0,-2.05,4.79,72.5159883379833,6.41,Sidearm
686842,McKinley Moore,2023,86.0,78.0,-1.31,6.205,38.6867230240496,6.675,Three-Quarters
686972,Cole Waites,2023,65.0,75.0,-1.68,5.2,64.39781244855824,7.08,Sidearm
686973,Louie Varland,2023,961.0,73.0,-1.57,5.35,54.99225540265584,6.91,Three-Quarters
687145,Evan Justice,2023,105.0,76.0,1.12,5.19,55.643035324449485,6.29,Three-Quarters
687330,Kevin Kelly,2023,895.0,74.0,-1.76,3.81,105.79863449158697,7.29,Submarine
687396,Brent Headrick,2023,432.0,78.0,1.66,6.06,47.20645854305986,6.62,Three-Quarters
687798,Nick Robertson,2023,263.0,78.0,-1.23,5.73,45.25019832019754,7.15,Three-Quarters
687888,Brandon Walter,2023,287.0,74.0,2.3,5.35,67.13401186416445,6.59,Sidearm
688427,Kolton Ingram,2023,60.0,69.0,1.4849999999999999,5.005,56.0603468499971,6.855,Three-Quarters
689167,Jeff Lindgren,2023,97.0,73.0,-2.15,5.48,60.67321834164644,6.4,Sidearm
689172,Brett Wisely,2023,11.0,70.0,-2.22,5.83,51.29748151937205,5.75,Three-Quarters
689225,Beau Brieske,2023,468.0,75.0,-1.16,5.74,40.65462605672455,6.06,Three-Quarters
689266,Dylan Dodd,2023,406.0,74.0,2.0149999999999997,5.92,51.42054428908967,6.49,Three-Quarters
689690,Alek Jacob,2023,47.0,75.0,-3.12,3.66,103.42973235141342,7.42,Submarine
690829,Ben Joyce,2023,88.0,77.0,-1.8849999999999998,4.795,80.96144076724424,7.25,Sidearm
690986,Kyle Harrison,2023,247.0,74.0,1.98,5.07,68.97554932983704,6.76,Sidearm
691094,Randy Wynne,2023,34.0,73.0,-2.105,5.25,64.05182429138328,6.17,Sidearm
691587,Eury Pérez,2023,1297.0,80.0,-1.81,5.78,58.63160048481529,6.81,Three-Quarters
693433,Bryan Woo,2023,1120.0,74.0,-1.36,4.89,67.1520213641858,6.88,Sidearm
