year_played,pitchername,pitcher_mlb_id,pitchtype,p_hand,b_hand,num_pitches,subset_IP,pitch_runs
2021,Rony García,665621,FF,R,R,25,3.666666667,0.6500379
2021,Ross Detwiler,446321,CH,L,R,37,2.259432128,1.5328029
2021,Ross Detwiler,446321,CU,L,L,24,1.465577596,0.93948984
2021,Ross Detwiler,446321,CU,L,R,44,2.68689226,1.6101215
2021,Ross Detwiler,446321,FC,L,L,104,6.35083625,2.672053
2021,Ross Detwiler,446321,FC,L,R,193,11.7856865,6.1796904
2021,Ross Detwiler,446321,FF,L,L,74,4.518864255,2.313629
2021,Ross Detwiler,446321,FF,L,R,229,13.9840529,7.874888
2021,Ross Detwiler,446321,SI,L,L,124,7.572150914,4.464752
2021,Ross Detwiler,446321,SI,L,R,28,1.709840529,0.8380102
2021,Ross Stripling,548389,CH,R,L,149,8.955318308,3.3887804
2021,Ross Stripling,548389,CH,R,R,107,6.431000395,1.309937
2021,Ross Stripling,548389,CU,R,L,108,6.491103203,3.3614092
2021,Ross Stripling,548389,CU,R,R,151,9.075523922,4.762525
2021,Ross Stripling,548389,FF,R,L,337,20.25464611,12.253976
2021,Ross Stripling,548389,FF,R,R,526,31.61407671,18.681242
2021,Ross Stripling,548389,SL,R,L,66,3.966785291,2.4956152
2021,Ross Stripling,548389,SL,R,R,242,14.5448794,6.079953
2021,Rowan Wick,592858,CU,R,L,54,3.384196185,1.4553977
2021,Rowan Wick,592858,CU,R,R,35,2.19346049,1.1939154
2021,Rowan Wick,592858,FC,R,R,27,1.692098093,0.42982304
2021,Rowan Wick,592858,FF,R,L,150,9.400544959,4.9779167
2021,Rowan Wick,592858,FF,R,R,101,6.329700272,3.319765
2021,Ryan Borucki,621366,CH,L,R,30,1.93989071,0.758982
2021,Ryan Borucki,621366,SI,L,L,89,5.755009107,2.62398
2021,Ryan Borucki,621366,SI,L,R,126,8.147540984,4.6935635
2021,Ryan Borucki,621366,SL,L,L,63,4.073770492,2.397056
2021,Ryan Borucki,621366,SL,L,R,58,3.750455373,1.0917772
2021,Ryan Brasier,518489,FF,R,L,59,4.092485549,2.1806304
2021,Ryan Brasier,518489,FF,R,R,76,5.271676301,1.7211276
2021,Ryan Brasier,518489,SL,R,R,38,2.63583815,0.9932629
2021,Ryan Buchter,488748,CU,L,L,53,3.316730524,1.3439142
2021,Ryan Buchter,488748,CU,L,R,57,3.567049808,1.8336353
2021,Ryan Buchter,488748,FF,L,L,53,3.316730524,1.6124836
2021,Ryan Buchter,488748,FF,L,R,98,6.132822478,3.341837
2021,Ryan Burr,621114,FC,R,L,93,5.750421585,2.019515
2021,Ryan Burr,621114,FC,R,R,144,8.903878583,3.1681514
2021,Ryan Burr,621114,FF,R,L,157,9.707700956,4.5537953
2021,Ryan Burr,621114,FF,R,R,142,8.780213603,4.783463
2021,Ryan Burr,621114,SL,R,L,35,2.164137156,1.079983
2021,Ryan Burr,621114,SL,R,R,22,1.360314784,0.98328936
2021,Ryan Feltner,663372,FF,R,L,38,2.292063492,1.4540048
2021,Ryan Feltner,663372,FF,R,R,42,2.533333333,1.3095825
2021,Ryan Feltner,663372,SL,R,R,25,1.507936508,0.6141284
2021,Ryan Hartman,670057,FF,L,R,36,2.333333333,1.2856791
2021,Ryan Helsley,664854,CH,R,L,20,1.180382377,0.7570734
2021,Ryan Helsley,664854,CU,R,L,27,1.593516209,1.079015
2021,Ryan Helsley,664854,CU,R,R,28,1.652535328,0.7460505
2021,Ryan Helsley,664854,FC,R,L,56,3.305070657,1.8267466
2021,Ryan Helsley,664854,FC,R,R,223,13.16126351,5.5394173
2021,Ryan Helsley,664854,FF,R,L,164,9.679135495,5.1569095
2021,Ryan Helsley,664854,FF,R,R,284,16.76142976,8.743337
2021,Ryan Hendrix,641682,FF,R,L,93,5.514981273,3.8187096
2021,Ryan Hendrix,641682,FF,R,R,145,8.598626717,5.4371896
2021,Ryan Hendrix,641682,SL,R,L,125,7.412609238,2.6325846
2021,Ryan Hendrix,641682,SL,R,R,171,10.14044944,3.9225328
2021,Ryan Meisinger,664682,FF,R,L,29,2.416666667,1.2560447
2021,Ryan Meisinger,664682,FF,R,R,27,2.25,1.0713465
2021,Ryan Meisinger,664682,SL,R,R,32,2.666666667,0.95155
2021,Ryan Pressly,519151,CU,R,L,161,10.7895288,3.0093322
2021,Ryan Pressly,519151,CU,R,R,73,4.892146597,1.7248485
2021,Ryan Pressly,519151,FF,R,L,176,11.7947644,4.896001
2021,Ryan Pressly,519151,FF,R,R,204,13.67120419,5.029714
2021,Ryan Pressly,519151,SL,R,L,117,7.840837696,1.7831719
2021,Ryan Pressly,519151,SL,R,R,224,15.01151832,5.2149377
2021,Ryan Sherriff,595411,SI,L,L,68,3.777777778,1.7276014
2021,Ryan Sherriff,595411,SI,L,R,80,4.444444444,3.7418242
2021,Ryan Sherriff,595411,SL,L,L,63,3.5,1.4356136
2021,Ryan Sherriff,595411,SL,L,R,53,2.944444444,1.14529
2021,Ryan Tepera,572193,CH,R,L,90,5.847457627,3.21719
2021,Ryan Tepera,572193,FC,R,L,36,2.338983051,0.8305928
2021,Ryan Tepera,572193,FC,R,R,119,7.731638418,3.3283768
2021,Ryan Tepera,572193,FF,R,L,124,8.056497175,4.4623713
2021,Ryan Tepera,572193,FF,R,R,178,11.56497175,5.7875347
2021,Ryan Tepera,572193,SI,R,L,23,1.494350282,1.0898546
2021,Ryan Tepera,572193,SI,R,R,98,6.367231638,3.585256
2021,Ryan Tepera,572193,SL,R,L,82,5.327683616,1.9178385
2021,Ryan Tepera,572193,SL,R,R,194,12.60451977,5.0760574
2021,Ryan Thompson,657044,FC,R,L,21,1.579646018,0.594383
2021,Ryan Thompson,657044,FF,R,L,24,1.805309735,0.7030368
2021,Ryan Thompson,657044,FF,R,R,49,3.685840708,0.70663923
2021,Ryan Thompson,657044,SI,R,R,178,13.38938053,4.157942
2021,Ryan Thompson,657044,SL,R,R,180,13.53982301,3.5036943
2021,Ryan Weathers,677960,CH,L,R,120,7.055900621,4.802927
2021,Ryan Weathers,677960,FF,L,L,224,13.17101449,5.2329345
2021,Ryan Weathers,677960,FF,L,R,472,27.75320911,15.707265
2021,Ryan Weathers,677960,SI,L,L,90,5.291925466,2.2975278
2021,Ryan Weathers,677960,SI,L,R,212,12.46542443,8.456575
2021,Ryan Weathers,677960,SL,L,L,202,11.87743271,4.876612
2021,Ryan Weathers,677960,SL,L,R,290,17.05175983,7.8540707
2021,Ryan Weber,543901,CU,R,R,35,2.773224044,1.0966638
2021,Ryan Weber,543901,SI,R,R,87,6.893442623,2.928778
2021,Ryan Yarbrough,642232,CH,L,R,687,42.98950343,23.589624
2021,Ryan Yarbrough,642232,CU,L,L,232,14.51756157,2.097164
2021,Ryan Yarbrough,642232,CU,L,R,220,13.76665321,4.1401176
2021,Ryan Yarbrough,642232,FC,L,L,81,5.068631409,1.886371
2021,Ryan Yarbrough,642232,FC,L,R,921,57.63221639,22.811935
2021,Ryan Yarbrough,642232,SI,L,L,190,11.88938232,4.835678
2021,Ryan Yarbrough,642232,SI,L,R,146,9.136051675,4.3885765
2021,Ryne Harper,607560,CU,R,L,148,9.409387998,2.6678727
2021,Ryne Harper,607560,CU,R,R,144,9.155080214,2.7931347
2021,Ryne Harper,607560,FF,R,L,62,3.941770648,1.7834898
2021,Ryne Harper,607560,FF,R,R,62,3.941770648,2.262461
2021,Ryne Harper,607560,SL,R,L,52,3.306001188,1.4916298
2021,Ryne Harper,607560,SL,R,R,93,5.912655971,2.6475482
2021,Ryne Stanek,592773,FF,R,L,292,17.11263579,9.652073
2021,Ryne Stanek,592773,FF,R,R,405,23.73499142,12.688941
2021,Ryne Stanek,592773,FS,R,L,131,7.67724414,3.6678102
2021,Ryne Stanek,592773,FS,R,R,119,6.973985134,2.4798632
2021,Ryne Stanek,592773,SL,R,L,47,2.754431103,1.7610978
2021,Ryne Stanek,592773,SL,R,R,172,10.08004574,3.950374
2021,Sal Romano,607219,SI,R,L,120,7.177033493,4.322301
2021,Sal Romano,607219,SI,R,R,151,9.031100478,3.6195006
2021,Sal Romano,607219,SL,R,L,44,2.631578947,1.5765338
2021,Sal Romano,607219,SL,R,R,103,6.160287081,3.0166526
2021,Sam Clay,621348,CH,L,R,69,3.890977444,2.4849293
2021,Sam Clay,621348,SI,L,L,238,13.42105263,6.118432
2021,Sam Clay,621348,SI,L,R,294,16.57894737,11.847395
2021,Sam Clay,621348,SL,L,L,129,7.27443609,2.295956
2021,Sam Clay,621348,SL,L,R,68,3.834586466,1.3934572
2021,Sam Coonrod,656322,CH,R,L,46,2.822222222,1.4823534
2021,Sam Coonrod,656322,FF,R,L,85,5.214975845,2.1851733
2021,Sam Coonrod,656322,FF,R,R,63,3.865217391,1.1253802
2021,Sam Coonrod,656322,SI,R,L,147,9.01884058,4.7254634
2021,Sam Coonrod,656322,SI,R,R,230,14.11111111,5.3289227
2021,Sam Coonrod,656322,SL,R,L,54,3.313043478,0.7331099
2021,Sam Coonrod,656322,SL,R,R,65,3.987922705,1.6320543
2021,Sam Hentges,656529,CU,L,L,48,2.645264848,1.2129755
2021,Sam Hentges,656529,CU,L,R,264,14.54895666,6.532102
2021,Sam Hentges,656529,FF,L,L,132,7.274478331,4.3771405
2021,Sam Hentges,656529,FF,L,R,438,24.13804173,16.519655
2021,Sam Hentges,656529,SI,L,R,61,3.361690744,2.2163959
2021,Sam Hentges,656529,SL,L,L,109,6.006955591,2.6808348
2021,Sam Hentges,656529,SL,L,R,194,10.69127876,5.147911
2021,Sam Howard,607572,FF,L,L,127,6.944106926,4.695029
2021,Sam Howard,607572,FF,L,R,239,13.06804374,8.281097
2021,Sam Howard,607572,SL,L,L,250,13.66950182,6.08434
2021,Sam Howard,607572,SL,L,R,207,11.31834751,5.9542394
2021,Sam Long,669674,CH,L,L,50,2.871939736,2.2257278
2021,Sam Long,669674,CH,L,R,103,5.916195857,3.35636
2021,Sam Long,669674,CU,L,L,102,5.858757062,2.4344585
2021,Sam Long,669674,CU,L,R,148,8.50094162,4.598463
2021,Sam Long,669674,FF,L,L,126,7.237288136,4.174282
2021,Sam Long,669674,FF,L,R,179,10.28154426,5.780962
2021,Sam Moll,594580,SI,L,L,23,1.431726908,0.3331036
2021,Sam Moll,594580,SI,L,R,68,4.232931727,2.7965775
2021,Sam Moll,594580,SL,L,L,34,2.116465863,0.79632485
2021,Sam Moll,594580,SL,L,R,41,2.552208835,1.4785112
2021,Sam Selman,572125,FF,L,L,108,5.49898167,3.6201096
2021,Sam Selman,572125,FF,L,R,163,8.299389002,5.4619484
2021,Sam Selman,572125,SL,L,L,106,5.397148676,1.0637133
2021,Sam Selman,572125,SL,L,R,114,5.804480652,2.9589994
2021,Sandy Alcantara,645261,CH,R,L,523,34.9232684,14.412135
2021,Sandy Alcantara,645261,CH,R,R,211,14.08950216,4.2221293
2021,Sandy Alcantara,645261,CU,R,L,67,4.473917749,1.8746992
2021,Sandy Alcantara,645261,FF,R,L,483,32.25227273,14.91115
2021,Sandy Alcantara,645261,FF,R,R,176,11.75238095,5.0540543
2021,Sandy Alcantara,645261,SI,R,L,322,21.50151515,9.02893
2021,Sandy Alcantara,645261,SI,R,R,563,37.59426407,12.316128
2021,Sandy Alcantara,645261,SL,R,L,272,18.16277056,5.344006
2021,Sandy Alcantara,645261,SL,R,R,463,30.91677489,8.368659
2021,Scott Alexander,518397,SI,L,L,119,7.602777778,2.378101
2021,Scott Alexander,518397,SI,L,R,82,5.238888889,2.6352932
2021,Scott Alexander,518397,SL,L,L,39,2.491666667,1.0800722
2021,Scott Barlow,605130,CU,R,L,134,8.225158271,3.6070774
2021,Scott Barlow,605130,CU,R,R,115,7.058904487,2.5671506
2021,Scott Barlow,605130,FF,R,L,182,11.17148362,5.2347875
2021,Scott Barlow,605130,FF,R,R,218,13.38122764,6.3560605
2021,Scott Barlow,605130,SL,R,L,208,12.76740985,5.57706
2021,Scott Barlow,605130,SL,R,R,354,21.72914946,8.267016
2021,Scott Blewett,656240,FF,R,L,28,2.545454545,1.2304972
2021,Scott Blewett,656240,FF,R,R,27,2.454545455,1.1097734
2021,Scott Effross,664123,CH,R,L,25,1.806239737,1.0639433
2021,Scott Effross,664123,FF,R,L,36,2.600985222,1.2135441
2021,Scott Effross,664123,SI,R,L,26,1.878489327,0.9479407
2021,Scott Effross,664123,SI,R,R,64,4.623973727,1.6530111
2021,Scott Effross,664123,SL,R,R,52,3.756978654,1.2337474
2021,Scott Kazmir,431148,CH,L,R,56,4.068376068,1.738119
2021,Scott Kazmir,431148,FF,L,L,39,2.833333333,1.3572677
2021,Scott Kazmir,431148,FF,L,R,61,4.431623932,1.675398
2021,Sean Doolittle,448281,CH,L,R,32,1.839506173,1.1979784
2021,Sean Doolittle,448281,CU,L,L,61,3.506558642,2.1618233
2021,Sean Doolittle,448281,CU,L,R,21,1.207175926,0.66077137
2021,Sean Doolittle,448281,FF,L,L,318,18.28009259,6.5928364
2021,Sean Doolittle,448281,FF,L,R,385,22.13155864,10.589267
2021,Sean Doolittle,448281,SL,L,L,26,1.494598765,0.6874679
2021,Sean Doolittle,448281,SL,L,R,21,1.207175926,0.523288
2021,Sean Guenther,674944,CH,L,R,29,1.670443815,0.8841818
2021,Sean Guenther,674944,FF,L,L,74,4.262511804,2.8315065
2021,Sean Guenther,674944,FF,L,R,131,7.545797923,4.320751
2021,Sean Guenther,674944,SL,L,L,57,3.283286119,0.9373435
2021,Sean Guenther,674944,SL,L,R,62,3.571293673,1.7595135
2021,Sean Manaea,640455,CH,L,L,68,4.1128724,1.3547907
2021,Sean Manaea,640455,CH,L,R,649,39.25373806,16.446346
2021,Sean Manaea,640455,CU,L,L,214,12.94345138,4.9275527
2021,Sean Manaea,640455,CU,L,R,247,14.93940416,8.0453
2021,Sean Manaea,640455,SI,L,L,403,24.37481731,8.670038
2021,Sean Manaea,640455,SI,L,R,1384,83.70905003,42.572674
2021,Sean Newcomb,656794,CU,L,L,29,1.40159442,1.4016429
2021,Sean Newcomb,656794,CU,L,R,76,3.673143996,3.0657022
2021,Sean Newcomb,656794,FC,L,L,76,3.673143996,1.4990426
2021,Sean Newcomb,656794,FC,L,R,97,4.688091679,2.2271798
2021,Sean Newcomb,656794,FF,L,L,139,6.717987045,3.9556837
2021,Sean Newcomb,656794,FF,L,R,252,12.1793722,9.567223
2021,Sean Nolin,543594,CH,L,R,75,4.255319149,2.2919223
2021,Sean Nolin,543594,CU,L,R,52,2.95035461,1.757348
2021,Sean Nolin,543594,FC,L,L,66,3.744680851,1.4284617
2021,Sean Nolin,543594,FC,L,R,47,2.666666667,1.4521027
2021,Sean Nolin,543594,FF,L,L,89,5.04964539,3.0286615
2021,Sean Nolin,543594,FF,L,R,141,8,5.378232
2021,Sean Poppen,664092,CH,R,L,37,2.070781893,1.2694585
2021,Sean Poppen,664092,SI,R,L,86,4.813168724,3.1156414
2021,Sean Poppen,664092,SI,R,R,128,7.163786008,4.131407
2021,Sean Poppen,664092,SL,R,L,48,2.686419753,1.8356916
2021,Sean Poppen,664092,SL,R,R,106,5.932510288,2.5727131
2021,Sean Reid-Foley,656887,CH,R,L,25,1.542288557,1.1674627
2021,Sean Reid-Foley,656887,FF,R,L,108,6.662686567,2.137118
2021,Sean Reid-Foley,656887,FF,R,R,125,7.711442786,4.4589376
2021,Sean Reid-Foley,656887,SL,R,R,77,4.750248756,1.9730892
2021,Sergio Romo,489265,CH,R,L,100,6.142098274,4.443625
2021,Sergio Romo,489265,SI,R,L,150,9.21314741,6.2683578
2021,Sergio Romo,489265,SI,R,R,179,10.99435591,5.413398
2021,Sergio Romo,489265,SL,R,L,148,9.090305445,4.5262384
2021,Sergio Romo,489265,SL,R,R,427,26.22675963,9.487434
2021,Seth Elledge,676220,SI,R,L,69,3.642533937,1.7448224
2021,Seth Elledge,676220,SI,R,R,86,4.539969834,3.5159144
2021,Seth Elledge,676220,SL,R,L,26,1.37254902,1.0278902
2021,Seth Elledge,676220,SL,R,R,40,2.111613876,1.2476066
2021,Seth Frankoff,571676,CH,R,L,37,2.673234811,0.9166221
2021,Seth Frankoff,571676,FF,R,L,43,3.106732348,1.8658942
2021,Seth Frankoff,571676,FF,R,R,60,4.334975369,2.9438708
2021,Seth Frankoff,571676,SL,R,R,63,4.551724138,2.137542
2021,Seth Lugo,607625,CH,R,L,20,1.27816092,0.66698915
2021,Seth Lugo,607625,CU,R,L,129,8.244137931,2.5502577
2021,Seth Lugo,607625,CU,R,R,79,5.048735632,1.6956766
2021,Seth Lugo,607625,FF,R,L,109,6.965977011,3.939391
2021,Seth Lugo,607625,FF,R,R,103,6.582528736,2.1890774
2021,Seth Lugo,607625,SI,R,L,87,5.56,3.6220481
2021,Seth Lugo,607625,SI,R,R,95,6.071264368,3.0147378
2021,Seth Lugo,607625,SL,R,R,103,6.582528736,2.9485314
2021,Shane Baz,669358,CU,R,R,20,1.596806387,0.5934323
2021,Shane Baz,669358,FF,R,L,50,3.992015968,0.91749704
2021,Shane Baz,669358,FF,R,R,58,4.630738523,0.92825437
2021,Shane Baz,669358,SL,R,R,39,3.113772455,0.7868205
2021,Shane Bieber,669456,CH,R,L,72,4.484536082,2.360663
2021,Shane Bieber,669456,CU,R,L,364,22.67182131,9.096753
2021,Shane Bieber,669456,CU,R,R,122,7.598797251,4.355838
2021,Shane Bieber,669456,FC,R,L,36,2.242268041,1.424076
2021,Shane Bieber,669456,FF,R,L,285,17.75128866,7.7505755
2021,Shane Bieber,669456,FF,R,R,267,16.63015464,7.5456634
2021,Shane Bieber,669456,SL,R,L,38,2.366838488,1.1111864
2021,Shane Bieber,669456,SL,R,R,368,22.9209622,10.246217
2021,Shane Greene,572888,CH,R,L,33,1.743303571,1.1093335
2021,Shane Greene,572888,FC,R,L,80,4.226190476,2.438557
2021,Shane Greene,572888,FC,R,R,56,2.958333333,1.5403777
2021,Shane Greene,572888,SI,R,L,46,2.430059524,2.1812093
2021,Shane Greene,572888,SI,R,R,112,5.916666667,4.622663
2021,Shane Greene,572888,SL,R,R,121,6.392113095,2.764746
2021,Shane McClanahan,663556,CH,L,R,157,9.909587172,5.4231343
2021,Shane McClanahan,663556,CU,L,L,50,3.155919481,1.4128052
2021,Shane McClanahan,663556,CU,L,R,274,17.29443876,4.2662964
2021,Shane McClanahan,663556,FF,L,L,163,10.28829751,3.5342417
2021,Shane McClanahan,663556,FF,L,R,636,40.1432958,18.134539
2021,Shane McClanahan,663556,SL,L,L,150,9.467758444,2.3283243
2021,Shane McClanahan,663556,SL,L,R,524,33.07403617,10.272261
2021,Shaun Anderson,641312,FF,R,L,63,3.516746411,2.0052507
2021,Shaun Anderson,641312,FF,R,R,84,4.688995215,2.793506
2021,Shaun Anderson,641312,SL,R,L,111,6.196172249,2.9230995
2021,Shaun Anderson,641312,SL,R,R,160,8.931419458,3.558501
2021,Shawn Armstrong,542888,FC,R,L,89,4.677372263,2.342404
2021,Shawn Armstrong,542888,FC,R,R,163,8.566423358,3.8327658
2021,Shawn Armstrong,542888,FF,R,L,153,8.040875912,5.531966
2021,Shawn Armstrong,542888,FF,R,R,226,11.87737226,7.28132
2021,Shawn Armstrong,542888,SL,R,L,24,1.261313869,0.7553099
2021,Shawn Armstrong,542888,SL,R,R,30,1.576642336,0.6968561
2021,Shawn Morimando,596049,CU,L,R,44,3.092970522,1.705851
2021,Shawn Morimando,596049,FC,L,R,48,3.37414966,1.2350808
2021,Shawn Morimando,596049,FF,L,R,55,3.866213152,1.9069707
2021,Shea Spitzbarth,665661,FF,R,R,26,5,0.87848806
2021,Shelby Miller,571946,FC,R,L,26,1.327956989,0.57944715
2021,Shelby Miller,571946,FC,R,R,35,1.787634409,1.0495305
2021,Shelby Miller,571946,FF,R,L,70,3.575268817,1.96749
2021,Shelby Miller,571946,FF,R,R,86,4.392473118,3.231309
2021,Shelby Miller,571946,SL,R,R,31,1.583333333,0.91175956
2021,Shohei Ohtani,660271,CU,R,L,48,3.086334484,1.3630846
2021,Shohei Ohtani,660271,CU,R,R,25,1.607465877,0.58332545
2021,Shohei Ohtani,660271,FC,R,L,61,3.922216741,1.6050102
2021,Shohei Ohtani,660271,FC,R,R,169,10.86646933,4.217507
2021,Shohei Ohtani,660271,FF,R,L,509,32.72800526,16.682184
2021,Shohei Ohtani,660271,FF,R,R,387,24.88357178,13.183289
2021,Shohei Ohtani,660271,FS,R,L,243,15.62456833,4.8416414
2021,Shohei Ohtani,660271,FS,R,R,147,9.451899359,2.828023
2021,Shohei Ohtani,660271,SL,R,L,162,10.41637889,1.8889823
2021,Shohei Ohtani,660271,SL,R,R,276,17.74642329,1.543324
2021,Sonny Gray,543243,CH,R,L,54,3.302304564,1.814132
2021,Sonny Gray,543243,CU,R,L,395,24.15574635,10.360323
2021,Sonny Gray,543243,CU,R,R,138,8.439222775,3.241556
2021,Sonny Gray,543243,FC,R,R,100,6.115378822,3.0963805
2021,Sonny Gray,543243,FF,R,L,405,24.76728423,11.1080885
2021,Sonny Gray,543243,FF,R,R,132,8.072300045,4.5604324
2021,Sonny Gray,543243,SI,R,L,161,9.845759904,6.005449
2021,Sonny Gray,543243,SI,R,R,489,29.90420244,15.231122
2021,Sonny Gray,543243,SL,R,L,42,2.568459105,0.8855182
2021,Sonny Gray,543243,SL,R,R,297,18.1626751,7.4328485
2021,Spencer Howard,675921,CH,R,L,67,3.697407407,2.412878
2021,Spencer Howard,675921,CU,R,L,38,2.097037037,1.3542655
2021,Spencer Howard,675921,CU,R,R,37,2.041851852,1.3859899
2021,Spencer Howard,675921,FC,R,L,36,1.986666667,1.020459
2021,Spencer Howard,675921,FC,R,R,76,4.194074074,1.1794392
2021,Spencer Howard,675921,FF,R,L,273,15.06555556,9.470968
2021,Spencer Howard,675921,FF,R,R,319,17.60407407,12.418264
2021,Spencer Howard,675921,SL,R,R,54,2.98,1.8068677
2021,Spencer Patton,607359,FF,R,L,201,12.31403763,6.8359866
2021,Spencer Patton,607359,FF,R,R,189,11.5788712,6.179295
2021,Spencer Patton,607359,FS,R,L,64,3.920887603,2.7037172
2021,Spencer Patton,607359,SL,R,L,71,4.349734684,2.0292425
2021,Spencer Patton,607359,SL,R,R,166,10.16980222,4.0930314
2021,Spencer Strider,675911,FF,R,L,25,2.333333333,0.5250517
2021,Spencer Turnbull,605513,CH,R,L,48,3.166226913,1.1037964
2021,Spencer Turnbull,605513,CU,R,L,31,2.044854881,0.98767036
2021,Spencer Turnbull,605513,CU,R,R,27,1.781002639,0.9272545
2021,Spencer Turnbull,605513,FF,R,L,158,10.42216359,4.3404713
2021,Spencer Turnbull,605513,FF,R,R,133,8.773087071,3.5984595
2021,Spencer Turnbull,605513,SI,R,L,45,2.968337731,1.2846376
2021,Spencer Turnbull,605513,SI,R,R,126,8.311345646,3.5934181
2021,Spencer Turnbull,605513,SL,R,L,61,4.023746702,1.5437123
2021,Spencer Turnbull,605513,SL,R,R,129,8.509234828,2.7067862
2021,Spenser Watkins,657093,CH,R,L,41,2.366772263,1.0079392
2021,Spenser Watkins,657093,CU,R,L,85,4.906722985,2.077324
2021,Spenser Watkins,657093,CU,R,R,73,4.214009152,2.7311954
2021,Spenser Watkins,657093,FC,R,L,114,6.580781415,3.2703888
2021,Spenser Watkins,657093,FC,R,R,178,10.27525519,4.750093
2021,Spenser Watkins,657093,FF,R,L,205,11.83386132,6.5475984
2021,Spenser Watkins,657093,FF,R,R,251,14.48926434,9.335145
2021,Stefan Crichton,592233,CU,R,L,33,2.058823529,1.5610512
2021,Stefan Crichton,592233,CU,R,R,76,4.741532977,3.0808208
2021,Stefan Crichton,592233,SI,R,L,87,5.427807487,3.7785654
2021,Stefan Crichton,592233,SI,R,R,178,11.10516934,6.098745
2021,Stephen Gonsalves,624427,FF,L,L,21,2.068181818,0.65116495
2021,Stephen Gonsalves,624427,FF,L,R,23,2.265151515,1.1144115
2021,Stephen Ridings,670050,FF,R,L,22,5,0.6145533
2021,Stephen Strasburg,544931,CH,R,L,36,2.154696133,1.0905937
2021,Stephen Strasburg,544931,CH,R,R,22,1.316758748,0.71315354
2021,Stephen Strasburg,544931,CU,R,L,39,2.334254144,1.3736316
2021,Stephen Strasburg,544931,CU,R,R,70,4.189686924,1.2215819
2021,Stephen Strasburg,544931,FF,R,L,60,3.591160221,2.062616
2021,Stephen Strasburg,544931,FF,R,R,47,2.813075506,1.7980798
2021,Stephen Strasburg,544931,SI,R,L,25,1.496316759,1.5085665
2021,Stephen Strasburg,544931,SI,R,R,63,3.770718232,2.2202556
2021,Steve Cishek,518553,FF,R,L,145,7.95211343,3.9744208
2021,Steve Cishek,518553,FF,R,R,46,2.522739433,1.2827446
2021,Steve Cishek,518553,SI,R,L,152,8.336008561,5.5276747
2021,Steve Cishek,518553,SI,R,R,420,23.03370787,12.126146
2021,Steve Cishek,518553,SL,R,L,206,11.29748529,7.9637656
2021,Steve Cishek,518553,SL,R,R,277,15.19127876,9.249625
2021,Steven Brault,643230,CH,L,R,105,6.484375,2.7872028
2021,Steven Brault,643230,FF,L,R,186,11.48660714,6.9446864
2021,Steven Brault,643230,SI,L,R,49,3.026041667,2.25257
2021,Steven Brault,643230,SL,L,L,33,2.037946429,0.75811654
2021,Steven Brault,643230,SL,L,R,75,4.631696429,2.2822998
2021,Steven Matz,571927,CH,L,L,65,3.830009125,1.8439239
2021,Steven Matz,571927,CH,L,R,534,31.46499804,10.989075
2021,Steven Matz,571927,CU,L,L,110,6.481553904,2.6201413
2021,Steven Matz,571927,CU,L,R,315,18.56081345,8.731991
2021,Steven Matz,571927,SI,L,L,320,18.85542954,7.040384
2021,Steven Matz,571927,SI,L,R,1010,59.51244949,29.64515
2021,Steven Matz,571927,SL,L,L,55,3.240776952,1.3816133
2021,Steven Matz,571927,SL,L,R,148,8.720636162,4.5076923
2021,Steven Okert,595345,FF,L,L,72,4.438356164,2.8482556
2021,Steven Okert,595345,FF,L,R,112,6.904109589,5.3511786
2021,Steven Okert,595345,SI,L,R,49,3.020547945,1.8393502
2021,Steven Okert,595345,SL,L,L,167,10.29452055,1.2785277
2021,Steven Okert,595345,SL,L,R,184,11.34246575,3.6107771
2021,T.J. McFarland,519008,CH,L,L,26,2.064339493,0.7923524
2021,T.J. McFarland,519008,CH,L,R,92,7.3045859,3.6276052
2021,T.J. McFarland,519008,SI,L,L,140,11.1156742,3.7407172
2021,T.J. McFarland,519008,SI,L,R,203,16.11772758,6.884308
2021,T.J. McFarland,519008,SL,L,R,26,2.064339493,1.2495867
2021,T.J. Zeuch,643615,FC,R,R,40,2.419354839,1.0123132
2021,T.J. Zeuch,643615,SI,R,L,57,3.447580645,1.9072751
2021,T.J. Zeuch,643615,SI,R,R,108,6.532258065,3.4176438
2021,T.J. Zeuch,643615,SL,R,R,43,2.600806452,1.2787986
2021,Taijuan Walker,592836,CU,R,L,134,8.368421053,4.8307424
2021,Taijuan Walker,592836,CU,R,R,53,3.309897879,1.8497971
2021,Taijuan Walker,592836,FF,R,L,412,25.72977219,13.815086
2021,Taijuan Walker,592836,FF,R,R,478,29.85153181,15.283204
2021,Taijuan Walker,592836,FS,R,L,217,13.55184603,6.5240574
2021,Taijuan Walker,592836,FS,R,R,160,9.99214454,4.3509116
2021,Taijuan Walker,592836,SI,R,L,263,16.42458759,10.185864
2021,Taijuan Walker,592836,SI,R,R,285,17.79850746,8.786402
2021,Taijuan Walker,592836,SL,R,L,156,9.742340927,3.4839118
2021,Taijuan Walker,592836,SL,R,R,388,24.23095051,9.539278
2021,Tanner Anderson,664196,SI,R,L,20,5,0.7225137
2021,Tanner Houck,656557,FF,R,L,249,15.12411972,9.030612
2021,Tanner Houck,656557,FF,R,R,185,11.23679577,5.5459847
2021,Tanner Houck,656557,FS,R,L,70,4.251760563,2.1640868
